Date,event_id,article_id,event_title,match_Labels,valid_event_ids_from_matched,has_valid_events,article_id_count,valid_article_ids_from_matched,event_id_count
2020-11-03,22b49f7df1d984b298b3cefd48edcd10bdfcce69ae4b6492b620c9387ca9443c,"[4.0, 121.0, 147.0, 513.0, 575.0, 650.0, 677.0, 678.0, 851.0, 855.0, 920.0, 1019.0, 1094.0, 1102.0, 1209.0, 1272.0, 1316.0, 1377.0, 1609.0, 1658.0, 1691.0, 1698.0, 1702.0, 1754.0, 1768.0, 1834.0, 1900.0, 2001.0, 2004.0, 2081.0, 2255.0, 2272.0, 2288.0, 2310.0, 2438.0, 2539.0, 2580.0, 2622.0, 2709.0, 3020.0, 3025.0, 3057.0, 3058.0, 3063.0, 3075.0, 3076.0, 3114.0, 3115.0]",TPLF (rebel) attacked Northern Command (Govt.),Valid,"[""['46d1d6d56a23cc7f56a8b44f86e4f93616a6cd1675a6df9cbef21ca5012ce696']"", ""['8c0f141014ed0e30e477501360774ceb48efb800ce58a06e4a26c3f72256aadd']""]",True,8,"[2272, 3076, 2438, 2310, 2539, 2288, 3063, 121]",2
2020-11-04,01e9c5a67f4b1fe82a00c388518a50c1a7988d61a2032daedd411020a2a46eb2,"[4.0, 147.0, 650.0, 677.0, 851.0, 855.0, 864.0, 920.0, 1019.0, 1094.0, 1102.0, 1265.0, 1272.0, 1316.0, 1609.0, 1658.0, 1691.0, 1768.0, 1834.0, 1900.0, 2001.0, 2081.0, 2255.0, 2272.0, 2288.0, 2310.0, 2438.0, 2580.0, 2709.0, 3020.0, 3025.0, 3057.0, 3058.0, 3063.0, 3075.0, 3076.0, 3096.0, 3114.0, 3115.0]",Abiy declared a military offensive with state of emergency in Tigray,Valid,"[""['46d1d6d56a23cc7f56a8b44f86e4f93616a6cd1675a6df9cbef21ca5012ce696']"", ""['8c0f141014ed0e30e477501360774ceb48efb800ce58a06e4a26c3f72256aadd']""]",True,8,"[2272, 3076, 2438, 2310, 2288, 1265, 3063, 3096]",2
2020-11-07,60702b883adf1ad3acddc30c58c2b57e35e53fd1e996a4f11c8a16df4b62b432,"[4.0, 6.0, 7.0, 121.0, 147.0, 293.0, 513.0, 537.0, 538.0, 575.0, 589.0, 650.0, 677.0, 678.0, 851.0, 855.0, 864.0, 920.0, 951.0, 1019.0, 1067.0, 1090.0, 1094.0, 1102.0, 1167.0, 1209.0, 1212.0, 1260.0, 1264.0, 1265.0, 1266.0, 1272.0, 1313.0, 1316.0, 1377.0, 1609.0, 1658.0, 1691.0, 1698.0, 1702.0, 1710.0, 1747.0, 1754.0, 1761.0, 1762.0, 1768.0, 1770.0, 1774.0, 1819.0, 1834.0, 1880.0, 1900.0, 2001.0, 2004.0, 2081.0, 2234.0, 2237.0, 2242.0, 2255.0, 2272.0, 2287.0, 2288.0, 2310.0, 2438.0, 2525.0, 2539.0, 2580.0, 2622.0, 2678.0, 2709.0, 2723.0, 2921.0, 2957.0, 3020.0, 3025.0, 3057.0, 3058.0, 3063.0, 3075.0, 3076.0, 3096.0, 3114.0, 3115.0]",Ethiopian parliament set-up an interim government for Tigray,Valid,"[""['46d1d6d56a23cc7f56a8b44f86e4f93616a6cd1675a6df9cbef21ca5012ce696']"", ""['7e70bfbc7c1948a079ec38384d27df5ea3be3cbf95ef12a15c451b717c73cdf1']"", ""['8c0f141014ed0e30e477501360774ceb48efb800ce58a06e4a26c3f72256aadd']"", ""['73b519525a7230cae0258ef8478b8fe9c01ab4f5d1cd56a42f7daa4c086600fe']""]",True,31,"[3076, 6, 7, 2310, 2438, 3096, 537, 538, 1819, 1313, 1710, 951, 1212, 1090, 2242, 589, 2272, 1761, 1762, 2921, 1770, 2539, 1260, 1774, 2287, 1264, 1265, 1266, 2288, 3063, 121]",4
2020-11-08,33c9dfd29e0cad49f44d5a7ca70d3176da71ef03188a95780b516516dafa0f89,"[4.0, 6.0, 7.0, 9.0, 45.0, 51.0, 100.0, 121.0, 143.0, 144.0, 147.0, 293.0, 373.0, 513.0, 537.0, 538.0, 540.0, 575.0, 589.0, 633.0, 643.0, 650.0, 677.0, 678.0, 851.0, 855.0, 864.0, 920.0, 951.0, 1019.0, 1020.0, 1033.0, 1056.0, 1067.0, 1090.0, 1094.0, 1102.0, 1167.0, 1209.0, 1212.0, 1254.0, 1260.0, 1262.0, 1263.0, 1264.0, 1265.0, 1266.0, 1272.0, 1313.0, 1316.0, 1377.0, 1424.0, 1449.0, 1479.0, 1481.0, 1510.0, 1519.0, 1565.0, 1568.0, 1576.0, 1609.0, 1658.0, 1691.0, 1698.0, 1702.0, 1710.0, 1747.0, 1752.0, 1754.0, 1761.0, 1762.0, 1768.0, 1769.0, 1770.0, 1774.0, 1819.0, 1834.0, 1879.0, 1893.0, 1900.0, 2001.0, 2004.0, 2020.0, 2054.0, 2055.0, 2081.0, 2147.0, 2234.0, 2237.0, 2242.0, 2255.0, 2272.0, 2287.0, 2288.0, 2310.0, 2438.0, 2525.0, 2539.0, 2580.0, 2622.0, 2678.0, 2685.0, 2709.0, 2714.0, 2723.0, 2921.0, 2947.0, 2957.0, 3014.0, 3015.0, 3020.0, 3025.0, 3034.0, 3057.0, 3058.0, 3063.0, 3070.0, 3075.0, 3076.0, 3096.0, 3114.0, 3115.0, 3128.0, 3172.0, 3179.0, 3205.0, 3215.0]",ENDF (Ethiopian National Defence Forces) offensive; with accusation of human rights from both sides,Valid,"[""['b6c2bd69e1e6fe4cfd7854051646a579ad6f825e50e0fc69856080c9dff99da8']"", ""['7e70bfbc7c1948a079ec38384d27df5ea3be3cbf95ef12a15c451b717c73cdf1']"", ""['986230c201d49bd6b29e513dbabcf59c13bcf290b293868402e1d39ed4a007b4']"", ""['8c0f141014ed0e30e477501360774ceb48efb800ce58a06e4a26c3f72256aadd']"", ""['75571a7d4cce072f9e1a71b7d1b53c7a6af1961f2ec8172a3553e50cea41f631']"", ""['46d1d6d56a23cc7f56a8b44f86e4f93616a6cd1675a6df9cbef21ca5012ce696']"", ""['73b519525a7230cae0258ef8478b8fe9c01ab4f5d1cd56a42f7daa4c086600fe']""]",True,62,"[643, 2947, 3076, 6, 7, 2055, 9, 2310, 2438, 3205, 143, 3215, 3096, 537, 538, 1819, 540, 2714, 1056, 1313, 1576, 1449, 45, 1710, 51, 3063, 951, 3128, 1212, 1090, 2242, 3014, 1479, 3015, 589, 1752, 3034, 2272, 121, 1761, 1762, 100, 1893, 2020, 2147, 3172, 1769, 1770, 2539, 1260, 2921, 1262, 1263, 1264, 1265, 1266, 1519, 1774, 373, 2287, 2288, 633]",7
2020-11-28,37525424e8e27d1c00076646567c6614421d6ea25161aaaad205ccd16d7e9e13,"[4.0, 6.0, 7.0, 8.0, 9.0, 26.0, 31.0, 45.0, 51.0, 71.0, 82.0, 87.0, 90.0, 98.0, 100.0, 103.0, 110.0, 121.0, 123.0, 142.0, 143.0, 144.0, 145.0, 147.0, 148.0, 149.0, 182.0, 185.0, 192.0, 198.0, 199.0, 220.0, 223.0, 235.0, 245.0, 253.0, 265.0, 276.0, 288.0, 293.0, 316.0, 364.0, 365.0, 372.0, 373.0, 379.0, 380.0, 383.0, 394.0, 395.0, 414.0, 425.0, 435.0, 436.0, 437.0, 441.0, 453.0, 492.0, 499.0, 523.0, 537.0, 538.0, 540.0, 556.0, 564.0, 565.0, 574.0, 575.0, 587.0, 589.0, 590.0, 595.0, 601.0, 633.0, 640.0, 643.0, 650.0, 658.0, 677.0, 678.0, 683.0, 736.0, 777.0, 823.0, 828.0, 845.0, 847.0, 851.0, 855.0, 864.0, 885.0, 920.0, 929.0, 944.0, 951.0, 964.0, 1019.0, 1020.0, 1031.0, 1033.0, 1041.0, 1053.0, 1055.0, 1056.0, 1061.0, 1066.0, 1067.0, 1082.0, 1090.0, 1094.0, 1102.0, 1112.0, 1115.0, 1120.0, 1135.0, 1142.0, 1156.0, 1167.0, 1177.0, 1181.0, 1183.0, 1184.0, 1192.0, 1209.0, 1212.0, 1214.0, 1224.0, 1241.0, 1254.0, 1260.0, 1262.0, 1263.0, 1264.0, 1265.0, 1266.0, 1271.0, 1272.0, 1274.0, 1313.0, 1316.0, 1327.0, 1351.0, 1373.0, 1377.0, 1387.0, 1391.0, 1419.0, 1420.0, 1424.0, 1425.0, 1429.0, 1434.0, 1435.0, 1449.0, 1479.0, 1488.0, 1490.0, 1496.0, 1498.0, 1519.0, 1524.0, 1545.0, 1548.0, 1551.0, 1552.0, 1564.0, 1572.0, 1576.0, 1587.0, 1588.0, 1599.0, 1609.0, 1617.0, 1658.0, 1672.0, 1691.0, 1698.0, 1702.0, 1705.0, 1709.0, 1710.0, 1720.0, 1721.0, 1734.0, 1735.0, 1747.0, 1752.0, 1753.0, 1754.0, 1755.0, 1760.0, 1761.0, 1762.0, 1768.0, 1769.0, 1770.0, 1774.0, 1781.0, 1794.0, 1795.0, 1796.0, 1809.0, 1818.0, 1819.0, 1821.0, 1827.0, 1833.0, 1834.0, 1842.0, 1857.0, 1858.0, 1880.0, 1887.0, 1890.0, 1893.0, 1894.0, 1898.0, 1899.0, 1900.0, 1908.0, 1922.0, 1927.0, 1928.0, 1932.0, 1943.0, 1950.0, 1961.0, 1987.0, 1988.0, 1989.0, 1994.0, 2001.0, 2004.0, 2020.0, 2049.0, 2052.0, 2054.0, 2055.0, 2059.0, 2081.0, 2094.0, 2106.0, 2107.0, 2112.0, 2118.0, 2119.0, 2125.0, 2142.0, 2147.0, 2148.0, 2156.0, 2162.0, 2234.0, 2236.0, 2237.0, 2239.0, 2242.0, 2268.0, 2269.0, 2272.0, 2277.0, 2280.0, 2283.0, 2287.0, 2288.0, 2301.0, 2302.0, 2305.0, 2306.0, 2309.0, 2310.0, 2316.0, 2324.0, 2326.0, 2337.0, 2396.0, 2434.0, 2438.0, 2440.0, 2443.0, 2445.0, 2456.0, 2469.0, 2473.0, 2474.0, 2499.0, 2525.0, 2539.0, 2542.0, 2565.0, 2580.0, 2585.0, 2594.0, 2606.0, 2622.0, 2678.0, 2685.0, 2701.0, 2706.0, 2709.0, 2713.0, 2714.0, 2723.0, 2725.0, 2727.0, 2732.0, 2734.0, 2740.0, 2742.0, 2743.0, 2773.0, 2812.0, 2896.0, 2913.0, 2914.0, 2921.0, 2947.0, 2949.0, 2950.0, 2952.0, 2954.0, 2956.0, 2957.0, 2959.0, 2962.0, 2979.0, 2984.0, 3014.0, 3015.0, 3018.0, 3020.0, 3021.0, 3025.0, 3029.0, 3034.0, 3039.0, 3040.0, 3046.0, 3048.0, 3053.0, 3057.0, 3058.0, 3059.0, 3063.0, 3065.0, 3070.0, 3072.0, 3075.0, 3076.0, 3078.0, 3093.0, 3096.0, 3097.0, 3103.0, 3107.0, 3114.0, 3115.0, 3122.0, 3128.0, 3153.0, 3163.0, 3165.0, 3172.0, 3179.0, 3182.0, 3183.0, 3184.0, 3186.0, 3193.0, 3205.0, 3215.0, 3293.0, 3313.0, 3318.0, 3320.0]","Mekelle, capital of Tigray, captured by Federal forces",Valid,"[""['986230c201d49bd6b29e513dbabcf59c13bcf290b293868402e1d39ed4a007b4']"", ""['243611dfab92c3ae35bf381d3211c86ef2c0f498a267151e13c8f1f36a07b42f']"", ""['e3653255d8814854c936ba02b470fb5ad6073c8020e0f8377b005eaa31baff9e']"", ""['4b881e0045740f2cf84ea15649641645b162043d46f053fa96b397c75a9eb703']"", ""['b6c2bd69e1e6fe4cfd7854051646a579ad6f825e50e0fc69856080c9dff99da8']"", ""['2270763ecb38a00674d8cedb74ca936129d7b8e54a36af0590ce3e7c8f8d6e48']"", ""['7e70bfbc7c1948a079ec38384d27df5ea3be3cbf95ef12a15c451b717c73cdf1']"", ""['eec5479a8205561a4d8670a74b90d898b0a01107df52dc4b74dff8d158bed4bb']"", ""['be07c86bb3e3a817564f5cc3218f460fbae40585df0665ba9ce34c32430dd8af']"", ""['f1ecc197882bf81a99e104042991adcfd9eeae68f5ed3d582ec2863e8a71d39b']"", ""['286d5c391d7d4ef9f6cc03e94862b194d9701ca60d9dbe3252a08e4713c85388']"", ""['2771ba38c7012cb9d44507e4c3f2b0fbe7adbb7f69e9c7306ef422e803f502eb']"", ""['79e89612031f81a0bfd8ffde9d1835f9cd342146cd357b5fba456285310842ba']"", ""['6254c2673d175d29400b5de55ea8630024ff9035d37c7ca4df0b57c8606fe7dd']"", ""['73b519525a7230cae0258ef8478b8fe9c01ab4f5d1cd56a42f7daa4c086600fe']"", ""['96b967f05df64d67783abd5bfbbd2026fcc20630e4a927b88c0b96b3332bbdeb']"", ""['659d57bc243e0e78cc1b87da2f627116de527cf9c688f0db2061375d728548c9']"", ""['06494f47fca53cd61fb304429a8da713eafdae8a7e1cfba6fcfbc702ed049b8b']"", ""['8c0f141014ed0e30e477501360774ceb48efb800ce58a06e4a26c3f72256aadd']"", ""['05f488bddaa3e0abdbb8cdbe16ac0fb7bdae719bc41dd6fa9fcdbe57a4bb8e54']"", ""['75571a7d4cce072f9e1a71b7d1b53c7a6af1961f2ec8172a3553e50cea41f631']"", ""['46d1d6d56a23cc7f56a8b44f86e4f93616a6cd1675a6df9cbef21ca5012ce696']"", ""['8eeb19740bd6c30ff3f657dd953ea8517a2f07ef91240f350968c873458c5f1a']"", ""['370051e9782094a0d4707116b40bec7aee65bf52631c904d067fa8195c6d0640']"", ""['fdb6a8e1c78d046ece079fca68efe22d0e36ea43d3744d3daf603c5ff09ff0bf']"", ""['b147588c230b1796c9e7e1908ed57e9fe14dbc625333095956c0937c76137e65']"", ""['aa114a0e3ca19f5795e94cf86d3ba697015629385bebf4c2879cd8e1a1a87ce0']"", ""['060dcf0c4afa4b9ee5af727b6564820afda02e981ed6890c504f8f4d132feb81']"", ""['17ee050186b749fb7f4c6437208d23275eeca30d725ce22596dd2927371f2d17']"", ""['29f087578af661afe013c6529b74a69aeb123fa0e007b2acc65228d74ab4173a']"", ""['fc81f1a5c81a74642591c98465e4bd0fce4d2a42db9a5a0c211890a1ec9bd944']"", ""['df82e114e1bad427eae27f671ffa870b20f1288c544aee58ceda819d1f1099a6']""]",True,301,"[3072, 2049, 3076, 2565, 6, 7, 8, 9, 1031, 523, 1545, 2055, 2059, 1551, 1552, 3093, 3096, 537, 26, 538, 540, 1053, 1564, 1055, 1056, 2585, 2594, 2952, 1572, 1061, 3103, 3107, 1576, 1066, 556, 45, 2094, 2606, 3122, 51, 564, 1587, 1588, 3128, 2106, 2107, 574, 1599, 2112, 1090, 2118, 71, 2119, 587, 589, 590, 2125, 1617, 82, 595, 3153, 87, 1112, 601, 90, 1115, 3163, 3165, 2142, 1120, 98, 2147, 100, 2148, 3172, 103, 2156, 110, 1135, 3182, 3183, 2162, 3184, 3186, 633, 121, 123, 3193, 3078, 640, 643, 1156, 3205, 1672, 2701, 142, 143, 3215, 145, 658, 2706, 149, 1177, 2713, 2714, 1181, 1183, 1184, 2725, 2727, 1192, 1705, 683, 2732, 1709, 1710, 2734, 2740, 182, 2742, 1720, 1721, 2743, 3293, 1212, 2236, 1214, 2239, 192, 2242, 198, 199, 1224, 1734, 1735, 2773, 1752, 1241, 1753, 1755, 220, 2268, 2269, 223, 736, 1760, 1761, 1762, 2272, 2277, 3097, 2280, 1769, 1770, 235, 1260, 2283, 1262, 1263, 1264, 1265, 1266, 1774, 2287, 245, 1781, 1271, 2288, 3318, 1274, 3320, 2812, 253, 2301, 2302, 2305, 1794, 1795, 1796, 2306, 2309, 2310, 265, 777, 2316, 1809, 276, 2324, 2326, 1818, 1819, 1821, 288, 1313, 2337, 1833, 1327, 1842, 823, 316, 828, 1857, 1858, 1351, 845, 847, 2396, 1373, 1887, 2913, 1890, 2914, 1893, 1894, 2921, 1898, 1387, 364, 365, 1899, 1391, 372, 373, 885, 379, 380, 383, 1922, 2434, 2947, 2949, 2438, 2950, 1928, 2440, 394, 395, 1419, 1420, 1932, 2443, 2445, 1425, 2954, 2956, 2959, 1429, 2962, 1943, 2456, 1434, 1435, 414, 1950, 929, 2979, 2469, 2984, 425, 1449, 1961, 2473, 2474, 435, 436, 437, 951, 441, 1987, 964, 453, 1988, 1479, 1989, 2499, 1994, 3014, 3015, 3018, 3021, 1488, 1490, 3029, 1496, 1498, 3034, 3039, 3040, 2020, 3046, 3048, 2539, 492, 3053, 2542, 1519, 499, 1524, 3059, 3063, 3065]",32
